Pišćanovec;Varaždinske Toplice;Varaždinska županija
Piškorevci;Đakovo;Osječko-baranjska županija
Piškorovec;Mala Subotica;Međimurska županija
Piškovec;Sveti Petar Orehovec;Koprivničko-križevačka županija
Piškovica;Vižinada;Istarska županija
Pitomača;Pitomača;Virovitičko-podravska županija
Pitve;Jelsa;Splitsko-dalmatinska županija
Pivare;Stara Gradiška;Brodsko-posavska županija
Pivnica Slavonska;Suhopolje;Virovitičko-podravska županija
Pižinovac;Slivno;Dubrovačko-neretvanska županija
Pješčanica;Gvozd;Sisačko-moslavačka županija
Plajzi;Delnice;Primorsko-goranska županija
Planica;Brod Moravice;Primorsko-goranska županija
Planina Donja;Zagreb;Grad Zagreb
Planina Gornja;Zagreb;Grad Zagreb
Planina Kunićka;Netretić;Karlovačka županija
Planina Skradska;Skrad;Primorsko-goranska županija
Plano;Trogir;Splitsko-dalmatinska županija
Plastovo;Skradin;Šibensko-kninska županija
Plaški;Plaški;Karlovačka županija
Plat;Župa dubrovačka;Dubrovačko-neretvanska županija
Plavci;Žumberak;Zagrebačka županija
Plavić;Zagorska Sela;Krapinsko-zagorska županija
Plavnice Gornje;Bjelovar;Bjelovarsko-bilogorska županija
Plavnice Stare;Bjelovar;Bjelovarsko-bilogorska županija
Plavno;Knin;Šibensko-kninska županija
Plavšinac;Novigrad Podravski;Koprivničko-križevačka županija
Plemenitaš;Vrbovsko;Primorsko-goranska županija
Plemenšćina;Klenovnik;Varaždinska županija
Plesmo;Novska;Sisačko-moslavačka županija
Pleš;Bednja;Varaždinska županija
Plešce;Čabar;Primorsko-goranska županija
Plešivica;Jastrebarsko;Zagrebačka županija
Plešivica;Selnica;Međimurska županija
Plešivica;Vrbovsko;Primorsko-goranska županija
Pleškovec;Sveti Juraj na Bregu;Međimurska županija
Pleternica;Pleternica;Požeško-slavonska županija
Pleternički Mihaljevci;Pleternica;Požeško-slavonska županija
Plina Jezero;Ploče;Dubrovačko-neretvanska županija
Plisko Polje;Vis;Splitsko-dalmatinska županija
Plitvica Selo;Plitvička jezera;Ličko-senjska županija
Plitvica Voćanska;Donja Voća;Varaždinska županija
Plitvička Jezera;Plitvička jezera;Ličko-senjska županija
Plitvički Ljeskovac;Plitvička jezera;Ličko-senjska županija
Ploče;Ploče;Dubrovačko-neretvanska županija
Pločice;Konavle;Dubrovačko-neretvanska županija
Plomin Luka;Kršan;Istarska županija
Plomin;Kršan;Istarska županija
Plosna;Bakar;Primorsko-goranska županija
Ploštine;Pakrac;Požeško-slavonska županija
Plovanija;Buje;Istarska županija
Pluska;Luka;Zagrebačka županija
Pobjenik;Čazma;Bjelovarsko-bilogorska županija
Pobrđani;Čazma;Bjelovarsko-bilogorska županija
Pobrđani;Sunja;Sisačko-moslavačka županija
Pobrđani Vojakovački;Križevci;Koprivničko-križevačka županija
Pobrežje;Dubrovnik;Dubrovačko-neretvanska županija
Pobri;Opatija;Primorsko-goranska županija
Počekaji;Buzet;Istarska županija
Počitelj;Gospić;Ličko-senjska županija
Podaca;Gradac;Splitsko-dalmatinska županija
Podastrana;Gospić;Ličko-senjska županija
Podašpilje;Omiš;Splitsko-dalmatinska županija
Podbablje Gornje;Podbablje;Splitsko-dalmatinska županija
Podbilo;Senj;Ličko-senjska županija
Podbrđe;Popovača;Sisačko-moslavačka županija
Podbrest;Orehovica;Međimurska županija
Podbrezovica;Đurmanec;Krapinsko-zagorska županija
Podbrežje;Ozalj;Karlovačka županija
Podcetin;Cetingrad;Karlovačka županija
Podcrkavlje;Podcrkavlje;Brodsko-posavska županija
Podčudnič;Čavle;Primorsko-goranska županija
Podevčevo;Novi Marof;Varaždinska županija
Podgaće;Lanišće;Istarska županija
Podgaj Petrovski;Petrovsko;Krapinsko-zagorska županija
Podgajci Podravski;Donji Miholjac;Osječko-baranjska županija
Podgajec;Križevci;Koprivničko-križevačka županija
Podgarić;Berek;Bjelovarsko-bilogorska županija
Podglavica;Rogoznica;Šibensko-kninska županija
Podgora;Dubrovačko primorje;Dubrovačko-neretvanska županija
Podgora;Kumrovec;Krapinsko-zagorska županija
Podgora;Podgora;Splitsko-dalmatinska županija
Podgora Krapinska;Krapina;Krapinsko-zagorska županija
Podgora Turkovska;Delnice;Primorsko-goranska županija
Podgorač;Podgorač;Osječko-baranjska županija
Podgorani;Brod Moravice;Primorsko-goranska županija
Podgorci;Rovišće;Bjelovarsko-bilogorska županija
Podgorje;Orebić;Dubrovačko-neretvanska županija
Podgorje;Virovitica;Virovitičko-podravska županija
Podgorje;Gvozd;Sisačko-moslavačka županija
Podgorje;Kaptol;Požeško-slavonska županija
Podgorje Bednjansko;Bednja;Varaždinska županija
Podgorje Bistričko;Marija Bistrica;Krapinsko-zagorska županija
Podgorje Bračevačko;Drenje;Osječko-baranjska županija
Podgorje Jamničko;Pisarovina;Zagrebačka županija
Podgorje Krnjačko;Krnjak;Karlovačka županija
Podgradina;Slivno;Dubrovačko-neretvanska županija
Podgradina;Posedarje;Zadarska županija
Podgrađe;Benkovac;Zadarska županija
Podgrađe;Nijemci;Vukovarsko-srijemska županija
Podgrađe;Omiš;Splitsko-dalmatinska županija
Podgrađe;Marija Bistrica;Krapinsko-zagorska županija
Podgrađe Podokićko;Samobor;Zagrebačka županija
Podgraj;Ozalj;Karlovačka županija
Podhum;Jelenje;Primorsko-goranska županija
Podhume;Milna;Splitsko-dalmatinska županija
Podhumlje;Komiža;Splitsko-dalmatinska županija
Podi;Trilj;Splitsko-dalmatinska županija
Podimoć;Dubrovačko primorje;Dubrovačko-neretvanska županija
Podine;Šibenik;Šibensko-kninska županija
Podjales;Gradec;Zagrebačka županija
Podkilavac;Jelenje;Primorsko-goranska županija
Podkuk;Buzet;Istarska županija
Podlapača;Udbina;Ličko-senjska županija
Podlug;Benkovac;Zadarska županija
Podlužan;Dubrava;Zagrebačka županija
Podmelnica;Slunj;Karlovačka županija
Podmelnik;Novi Vinodolski;Primorsko-goranska županija
Podobuče;Orebić;Dubrovačko-neretvanska županija
Podolec;Vrbovec;Zagrebačka županija
Podolje;Draž;Osječko-baranjska županija
Podorljak;Rogoznica;Šibensko-kninska županija
Podosoje;Runovići;Splitsko-dalmatinska županija
Podosoje;Vrlika;Splitsko-dalmatinska županija
Podoštra;Gospić;Ličko-senjska županija
Podprolog;Vrgorac;Splitsko-dalmatinska županija
Podravlje;Osijek;Osječko-baranjska županija
Podravska Moslavina;Podravska Moslavina;Osječko-baranjska županija
Podravske Sesvete;Podravske Sesvete;Koprivničko-križevačka županija
Podrebar;Bosiljevo;Karlovačka županija
Podrebar;Buzet;Istarska županija
Podrinje;Markušica;Vukovarsko-srijemska županija
Podrujnica;Kula Norinska;Dubrovačko-neretvanska županija
Podrute;Novi Marof;Varaždinska županija
Podrvanj;Čavle;Primorsko-goranska županija
Podsedlo;Vojnić;Karlovačka županija
Podselje;Vis;Splitsko-dalmatinska županija
Podslemeni Lazi;Skrad;Primorsko-goranska županija
Podsreće;Brestovac;Požeško-slavonska županija
Podstena;Skrad;Primorsko-goranska županija
Podstene;Brod Moravice;Primorsko-goranska županija
Podstene;Čabar;Primorsko-goranska županija
Podstrana;Podstrana;Splitsko-dalmatinska županija
Podstražje;Vis;Splitsko-dalmatinska županija
Podšpilje;Komiža;Splitsko-dalmatinska županija
Podtisovac;Lokve;Primorsko-goranska županija
Podturen;Podturen;Međimurska županija
Podum;Otočac;Ličko-senjska županija
Podumci;Unešić;Šibensko-kninska županija
Podumol;Bosiljevo;Karlovačka županija
Podunavlje;Bilje;Osječko-baranjska županija
Podvinje;Slavonski Brod;Brodsko-posavska županija
Podvinje Miholečko;Sveti Petar Orehovec;Koprivničko-križevačka županija
Podvorec;Breznica;Varaždinska županija
Podvornica;Kravarsko;Zagrebačka županija
Podvožić;Barilović;Karlovačka županija
Podvrh;Samobor;Zagrebačka županija
Podvršje;Ražanac;Zadarska županija
Podvrško;Cernik;Brodsko-posavska županija
Podvučnik;Vrbovsko;Primorsko-goranska županija
Pofuki;Gornja Rijeka;Koprivničko-križevačka županija
Pogančec;Preseka;Zagrebačka županija
Poganovci;Podgorač;Osječko-baranjska županija
Pojatno;Zaprešić;Zagrebačka županija
Pokasin;Gradec;Zagrebačka županija
Poklek;Samobor;Zagrebačka županija
Pokojec;Budinščina;Krapinsko-zagorska županija
Pokrovnik;Drniš;Šibensko-kninska županija
Pokupsko;Pokupsko;Zagrebačka županija
Pokupsko Vratečko;Lekenik;Sisačko-moslavačka županija
Polača;Knin;Šibensko-kninska županija
Polača;Polača;Zadarska županija
Polače;Mljet;Dubrovačko-neretvanska županija
Police Pirišće;Ozalj;Karlovačka županija
Police;Klanjec;Krapinsko-zagorska županija
Poličnik;Poličnik;Zadarska županija
Pologi;Dubravica;Zagrebačka županija
Poloje;Pleternica;Požeško-slavonska županija
Polojski Varoš;Cetingrad;Karlovačka županija
Polonje Tomaševečko;Sveti Ivan Zelina;Zagrebačka županija
Polonje;Sveti Ivan Zelina;Zagrebačka županija
Polubaše;Našice;Osječko-baranjska županija
Polum;Velika Pisanica;Bjelovarsko-bilogorska županija
Poljana;Lipik;Požeško-slavonska županija
Poljana;Preko;Zadarska županija
Poljana;Vrbovec;Zagrebačka županija
Poljana;Vrbovsko;Primorsko-goranska županija
Poljana Biškupečka;Varaždin;Varaždinska županija
Poljana Čička;Velika Gorica;Zagrebačka županija
Poljana Križevačka;Križevci;Koprivničko-križevačka županija
Poljana Lekenička;Lekenik;Sisačko-moslavačka županija
Poljana Sutlanska;Zagorska Sela;Krapinsko-zagorska županija
Poljana Vojnićka;Krnjak;Karlovačka županija
Poljanak;Plitvička jezera;Ličko-senjska županija
Poljanci;Oprisavci;Brodsko-posavska županija
Poljančani;Kapela;Bjelovarsko-bilogorska županija
Poljane;Dragalić;Brodsko-posavska županija
Poljane;Opatija;Primorsko-goranska županija
Poljani;Grubišno Polje;Bjelovarsko-bilogorska županija
Poljanica Bistranska;Bistra;Zagrebačka županija
Poljanica Bistrička;Marija Bistrica;Krapinsko-zagorska županija
Poljanica Okićka;Klinča Sela;Zagrebačka županija
Poljanska;Velika;Požeško-slavonska županija
Poljanski Lug;Vrbovec;Zagrebačka županija
Polje;Dobrinj;Primorsko-goranska županija
Polje;Raša;Istarska županija
Polje;Slunj;Karlovačka županija
Polje Čepić;Kršan;Istarska županija
Polje Krapinsko;Krapina;Krapinsko-zagorska županija
Polje Ozaljsko;Ozalj;Karlovačka županija
Poljica;Jelsa;Splitsko-dalmatinska županija
Poljica;Krk;Primorsko-goranska županija
Poljica;Marina;Splitsko-dalmatinska županija
Poljica;Podbablje;Splitsko-dalmatinska županija
Poljica;Vrsi;Zadarska županija
Poljica Kozička;Vrgorac;Splitsko-dalmatinska županija
Poljica-Brig;Nin;Zadarska županija
Poljice;Konavle;Dubrovačko-neretvanska županija
Poljice;Udbina;Ličko-senjska županija
Pomena;Mljet;Dubrovačko-neretvanska županija
Pomer;Medulin;Istarska županija
Pomperovec;Budinščina;Krapinsko-zagorska županija
Ponikvari;Topusko;Sisačko-moslavačka županija
Ponikve;Ogulin;Karlovačka županija
Ponikve;Bakar;Primorsko-goranska županija
Ponor Korenički;Plitvička jezera;Ličko-senjska županija
Ponor;Cetingrad;Karlovačka županija
Ponorac Perjasički;Barilović;Karlovačka županija
Ponorac;Krnjak;Karlovačka županija
Ponori;Otočac;Ličko-senjska županija
Popova Luka;Janjina;Dubrovačko-neretvanska županija
Popovac;Popovac;Osječko-baranjska županija
Popovac;Voćin;Virovitičko-podravska županija
Popovac Subocki;Novska;Sisačko-moslavačka županija
Popovača;Popovača;Sisačko-moslavačka županija
Popovača Pazariška;Gospić;Ličko-senjska županija
Popovci;Pakrac;Požeško-slavonska županija
Popovec Kalnički;Kalnik;Koprivničko-križevačka županija
Popovec;Zagreb;Grad Zagreb
Popović Brdo;Karlovac;Karlovačka županija
Popovići;Benkovac;Zadarska županija
Popovići;Konavle;Dubrovačko-neretvanska županija
Popovići Žumberački;Ozalj;Karlovačka županija
Popovo Selo;Ogulin;Karlovačka županija
Porat;Malinska-Dubašnica;Primorsko-goranska županija
Poreč;Kutjevo;Požeško-slavonska županija
Poreč;Poreč;Istarska županija
Poredje;Hum na Sutli;Krapinsko-zagorska županija
Porozina;Cres;Primorsko-goranska županija
Posavski Bregi;Ivanić-Grad;Zagrebačka županija
Posavski Podgajci;Drenovci;Vukovarsko-srijemska županija
Posedarje;Posedarje;Zadarska županija
Postira;Postira;Splitsko-dalmatinska županija
Postranje;Proložac;Splitsko-dalmatinska županija
Pothum Plaščanski;Plaški;Karlovačka županija
Potirna;Blato;Dubrovačko-neretvanska županija
Potkonje;Knin;Šibensko-kninska županija
Potnjani;Drenje;Osječko-baranjska županija
Potočani;Đulovac;Bjelovarsko-bilogorska županija
Potočani;Velika;Požeško-slavonska županija
Potočec;Gradec;Zagrebačka županija
Potočnica;Novalja;Ličko-senjska županija
Potok;Berek;Bjelovarsko-bilogorska županija
Potok;Popovača;Sisačko-moslavačka županija
Potok Bosiljevski;Bosiljevo;Karlovačka županija
Potok Kalnički;Kalnik;Koprivničko-križevačka županija
Potok Musulinski;Ogulin;Karlovačka županija
Potok Tounjski;Tounj;Karlovačka županija
Potomje;Orebić;Dubrovačko-neretvanska županija
Potpićan;Kršan;Istarska županija
Potplaninsko;Barilović;Karlovačka županija
Potravlje;Hrvace;Splitsko-dalmatinska županija
Povelić;Križevci;Koprivničko-križevačka županija
Povile;Novi Vinodolski;Primorsko-goranska županija
Povlja;Selca;Splitsko-dalmatinska županija
Povljana;Povljana;Zadarska županija
Pozla Gora;Pojezerje;Dubrovačko-neretvanska županija
Poznanovec;Bedekovčina;Krapinsko-zagorska županija
Pozorac;Marina;Splitsko-dalmatinska županija
Požar;Delnice;Primorsko-goranska županija
Požarkovec;Veliko Trgovišće;Krapinsko-zagorska županija
Požarnica;Čabar;Primorsko-goranska županija
Požega;Požega;Požeško-slavonska županija
Požeški Brđani;Brestovac;Požeško-slavonska županija
Požun;Ozalj;Karlovačka županija
Pračana;Buzet;Istarska županija
Prapatnica;Seget;Splitsko-dalmatinska županija
Prapatnice;Vrgorac;Splitsko-dalmatinska županija
Prapoće;Lanišće;Istarska županija
Praporčan;Selnica;Međimurska županija
Praputnjak;Bakar;Primorsko-goranska županija
Prašćari;Višnjan;Istarska županija
Prašćevac;Farkaševac;Zagrebačka županija
Pravutina;Žakanje;Karlovačka županija
Pražnica;Pučišća;Splitsko-dalmatinska županija
Prebukovje;Bednja;Varaždinska županija
Prečec;Brckovljani;Zagrebačka županija
Prečno;Ivanić-Grad;Zagrebačka županija
Predavac;Rovišće;Bjelovarsko-bilogorska županija
Predavec Križevački;Sveti Ivan Žabno;Koprivničko-križevačka županija
Predavec;Kloštar Ivanić;Zagrebačka županija
Predošćica;Cres;Primorsko-goranska županija
Pregrada;Pregrada;Krapinsko-zagorska županija
Prekno;Vidovec;Varaždinska županija
Preko;Preko;Zadarska županija
Prekobrdo;Rovišće;Bjelovarsko-bilogorska županija
Prekopa;Glina;Sisačko-moslavačka županija
Prekopa;Štrigova;Međimurska županija
Prekopakra;Pakrac;Požeško-slavonska županija
Prekoračani;Čačinci;Virovitičko-podravska županija
Prekrižje Plešivičko;Samobor;Zagrebačka županija
Prekvršje;Zagreb;Grad Zagreb
Prelog;Prelog;Međimurska županija
Prelošćica;Sisak;Sisačko-moslavačka županija
Premantura;Medulin;Istarska županija
Premuda;Zadar;Zadarska županija
Prepolno;Sveti Ivan Zelina;Zagrebačka županija
Prepuštovec;Budinščina;Krapinsko-zagorska županija
Prepuštovec;Zagreb;Grad Zagreb
Prerovec;Ivanić-Grad;Zagrebačka županija
Presečno Visočko;Visoko;Varaždinska županija
Presečno;Novi Marof;Varaždinska županija
Preseka;Gornji Mihaljevec;Međimurska županija
Preseka;Preseka;Zagrebačka županija
Preseka Oborovska;Rugvica;Zagrebačka županija
Preseka Ozaljska;Kamanje;Karlovačka županija
Preseka Petrovska;Petrovsko;Krapinsko-zagorska županija
Presika;Labin;Istarska županija
Presike;Vrbovsko;Primorsko-goranska županija
Preslatinci;Drenje;Osječko-baranjska županija
Prespa;Bjelovar;Bjelovarsko-bilogorska županija
Pretetinec;Nedelišće;Međimurska županija
Pretkovec;Krapina;Krapinsko-zagorska županija
Pretoki;Sveti Ivan Zelina;Zagrebačka županija
Previž;Cerovlje;Istarska županija
Prevlaka;Rugvica;Zagrebačka županija
Prevršac;Donji Kukuruzari;Sisačko-moslavačka županija
Prezid;Čabar;Primorsko-goranska županija
Prgomelje;Bjelovar;Bjelovarsko-bilogorska županija
Prgomelje;Pakrac;Požeško-slavonska županija
Prgomet;Prgomet;Splitsko-dalmatinska županija
Prhati;Barban;Istarska županija
Prhati;Višnjan;Istarska županija
Prhci;Čabar;Primorsko-goranska županija
Prhoć;Jastrebarsko;Zagrebačka županija
Prhovec;Gornji Mihaljevec;Međimurska županija
Prhutova Draga;Čabar;Primorsko-goranska županija
Pribanjci;Bosiljevo;Karlovačka županija
Pribić Crkveni;Krašić;Zagrebačka županija
Pribić;Krašić;Zagrebačka županija
Pribislavec;Pribislavec;Međimurska županija
Pribiševci;Đurđenovac;Osječko-baranjska županija
Pribude;Muć;Splitsko-dalmatinska županija
Pribudić;Gračac;Zadarska županija
Pričac;Oriovac;Brodsko-posavska županija
Pridraga;Novigrad;Zadarska županija
Pridvorje;Drenje;Osječko-baranjska županija
Pridvorje;Konavle;Dubrovačko-neretvanska županija
Prigorec;Ivanec;Varaždinska županija
Prigorje Brdovečko;Brdovec;Zagrebačka županija
Prigorje;Đurmanec;Krapinsko-zagorska županija
Prijeboj;Plitvička jezera;Ličko-senjska županija
Prijeka;Glina;Sisačko-moslavačka županija
Prijevor;Dubrovnik;Dubrovačko-neretvanska županija
Prikraj Križevački;Križevci;Koprivničko-križevačka županija
Prikraj;Brckovljani;Zagrebačka županija
Priles;Sveti Đurđ;Varaždinska županija
Prilesje;Vrbovec;Zagrebačka županija
Prilipje;Jastrebarsko;Zagrebačka županija
Primorski Dolac;Primorski Dolac;Splitsko-dalmatinska županija
Primošten;Primošten;Šibensko-kninska županija
Primošten Burnji;Primošten;Šibensko-kninska županija
Priselci;Karlovac;Karlovačka županija
Prisjeka;Vojnić;Karlovačka županija
Prisoje;Dicmo;Splitsko-dalmatinska županija
Pristanište;Mljet;Dubrovačko-neretvanska županija
Pristava Krapinska;Krapina;Krapinsko-zagorska županija
Pristava;Tuhelj;Krapinsko-zagorska županija
Pristeg;Benkovac;Zadarska županija
Prišlin;Hum na Sutli;Krapinsko-zagorska županija
Privlaka;Privlaka;Vukovarsko-srijemska županija
Privlaka;Privlaka;Zadarska županija
Prizna;Senj;Ličko-senjska županija
Prkačini;Žminj;Istarska županija
Prkos;Rasinja;Koprivničko-križevačka županija
Prkos;Škabrnja;Zadarska županija
Prkos Ivanićki;Ivanić-Grad;Zagrebačka županija
Prkos Lasinjski;Lasinja;Karlovačka županija
Prkovci;Ivankovo;Vukovarsko-srijemska županija
Prljevo;Gračac;Zadarska županija
Prnjarovac;Čazma;Bjelovarsko-bilogorska županija
Prnjavor;Kapela;Bjelovarsko-bilogorska županija
Prnjavor;Oprisavci;Brodsko-posavska županija
Prnjavor Čuntićki;Petrinja;Sisačko-moslavačka županija
Prnjavor Lepavinski;Sokolovac;Koprivničko-križevačka županija
Prodani;Buzet;Istarska županija
Prodin Dol;Jastrebarsko;Zagrebačka županija
Prodol;Marčana;Istarska županija
